province_code,district_code,subdistrict_code,province_name,district_name,subdistrict_name
40,01,1000,ขอนแก่น,เมืองขอนแก่น,บ้านค้อ
40,01,1100,ขอนแก่น,เมืองขอนแก่น,แดงใหญ่
40,01,1200,ขอนแก่น,เมืองขอนแก่น,ดอนช้าง
40,01,1300,ขอนแก่น,เมืองขอนแก่น,ดอนหัน
40,01,1400,ขอนแก่น,เมืองขอนแก่น,ศิลา
40,01,1500,ขอนแก่น,เมืองขอนแก่น,บ้านเป็ด
40,01,1600,ขอนแก่น,เมืองขอนแก่น,หนองตูม
40,01,1700,ขอนแก่น,เมืองขอนแก่น,บึงเนียม
40,01,1800,ขอนแก่น,เมืองขอนแก่น,โนนท่อน
40,02,0100,ขอนแก่น,บ้านฝาง,หนองบัว
40,02,0200,ขอนแก่น,บ้านฝาง,ป่าหวายนั่ง
40,02,0300,ขอนแก่น,บ้านฝาง,โนนฆ้อง
40,02,0400,ขอนแก่น,บ้านฝาง,บ้านเหล่า
40,02,0500,ขอนแก่น,บ้านฝาง,ป่ามะนาว
40,02,0600,ขอนแก่น,บ้านฝาง,บ้านฝาง
40,02,0700,ขอนแก่น,บ้านฝาง,โคกงาม
40,03,0100,ขอนแก่น,พระยืน,พระยืน
40,03,0200,ขอนแก่น,พระยืน,พระบุ
40,03,0300,ขอนแก่น,พระยืน,บ้านโต้น
40,03,0400,ขอนแก่น,พระยืน,หนองแวง
40,03,0500,ขอนแก่น,พระยืน,ขามป้อม
40,04,0100,ขอนแก่น,หนองเรือ,หนองเรือ
40,04,0200,ขอนแก่น,หนองเรือ,บ้านเม็ง
40,04,0300,ขอนแก่น,หนองเรือ,บ้านกง
40,04,0400,ขอนแก่น,หนองเรือ,ยางคำ
40,04,0500,ขอนแก่น,หนองเรือ,จระเข้
40,04,0600,ขอนแก่น,หนองเรือ,โนนทอง
40,04,0700,ขอนแก่น,หนองเรือ,กุดกว้าง
40,04,0800,ขอนแก่น,หนองเรือ,โนนทัน
40,04,0900,ขอนแก่น,หนองเรือ,โนนสะอาด
40,04,1000,ขอนแก่น,หนองเรือ,บ้านผือ
40,05,0100,ขอนแก่น,ชุมแพ,ชุมแพ
40,05,0200,ขอนแก่น,ชุมแพ,โนนหัน
40,05,0300,ขอนแก่น,ชุมแพ,นาหนองทุ่ม
40,05,0400,ขอนแก่น,ชุมแพ,โนนอุดม
40,05,0500,ขอนแก่น,ชุมแพ,ขัวเรียง
40,05,0600,ขอนแก่น,ชุมแพ,หนองไผ่
40,05,0700,ขอนแก่น,ชุมแพ,ไชยสอ
40,05,0800,ขอนแก่น,ชุมแพ,วังหินลาด
40,05,0900,ขอนแก่น,ชุมแพ,นาเพียง
40,05,1000,ขอนแก่น,ชุมแพ,หนองเขียด
40,05,1100,ขอนแก่น,ชุมแพ,หนองเสาเล้า
40,05,1200,ขอนแก่น,ชุมแพ,โนนสะอาด
40,06,0100,ขอนแก่น,สีชมพู,สีชมพู
40,06,0200,ขอนแก่น,สีชมพู,ศรีสุข
40,06,0300,ขอนแก่น,สีชมพู,นาจาน
40,06,0400,ขอนแก่น,สีชมพู,วังเพิ่ม
40,06,0500,ขอนแก่น,สีชมพู,ซำยาง
40,06,0600,ขอนแก่น,สีชมพู,หนองแดง
40,06,0700,ขอนแก่น,สีชมพู,ดงลาน
40,06,0800,ขอนแก่น,สีชมพู,บริบูรณ์
40,06,0900,ขอนแก่น,สีชมพู,บ้านใหม่
40,06,1000,ขอนแก่น,สีชมพู,ภูห่าน
40,07,0100,ขอนแก่น,น้ำพอง,น้ำพอง
40,07,0200,ขอนแก่น,น้ำพอง,วังชัย
40,07,0300,ขอนแก่น,น้ำพอง,หนองกุง
40,07,0400,ขอนแก่น,น้ำพอง,บัวใหญ่
40,07,0500,ขอนแก่น,น้ำพอง,สะอาด
40,07,0600,ขอนแก่น,น้ำพอง,ม่วงหวาน
40,07,0700,ขอนแก่น,น้ำพอง,บ้านขาม
40,07,0800,ขอนแก่น,น้ำพอง,บัวเงิน
40,07,0900,ขอนแก่น,น้ำพอง,ทรายมูล
40,07,1000,ขอนแก่น,น้ำพอง,ท่ากระเสริม
40,07,1100,ขอนแก่น,น้ำพอง,พังทุย
40,07,1200,ขอนแก่น,น้ำพอง,กุดน้ำใส
40,08,0100,ขอนแก่น,อุบลรัตน์,โคกสูง
40,08,0200,ขอนแก่น,อุบลรัตน์,บ้านดง
40,08,0300,ขอนแก่น,อุบลรัตน์,เขื่อนอุบลรัตน์
40,08,0400,ขอนแก่น,อุบลรัตน์,นาคำ
40,08,0500,ขอนแก่น,อุบลรัตน์,ศรีสุขสำราญ
40,08,0600,ขอนแก่น,อุบลรัตน์,ทุ่งโป่ง
40,09,0100,ขอนแก่น,กระนวน,หนองโก
40,09,0200,ขอนแก่น,กระนวน,หนองกุงใหญ่
40,09,0500,ขอนแก่น,กระนวน,ห้วยโจด
40,09,0600,ขอนแก่น,กระนวน,ห้วยยาง
40,09,0700,ขอนแก่น,กระนวน,บ้านฝาง
40,09,0900,ขอนแก่น,กระนวน,ดูนสาด
40,09,1000,ขอนแก่น,กระนวน,หนองโน
40,09,1100,ขอนแก่น,กระนวน,น้ำอ้อม
40,09,1200,ขอนแก่น,กระนวน,หัวนาคำ
40,10,0100,ขอนแก่น,บ้านไผ่,บ้านไผ่
40,10,0200,ขอนแก่น,บ้านไผ่,ในเมือง
40,10,0500,ขอนแก่น,บ้านไผ่,เมืองเพีย
40,10,0900,ขอนแก่น,บ้านไผ่,บ้านลาน
40,10,1000,ขอนแก่น,บ้านไผ่,แคนเหนือ
40,10,1100,ขอนแก่น,บ้านไผ่,ภูเหล็ก
40,10,1300,ขอนแก่น,บ้านไผ่,ป่าปอ
40,10,1400,ขอนแก่น,บ้านไผ่,หินตั้ง
40,10,1600,ขอนแก่น,บ้านไผ่,หนองน้ำใส
40,10,1700,ขอนแก่น,บ้านไผ่,หัวหนอง
40,11,0100,ขอนแก่น,เปือยน้อย,เปือยน้อย
40,11,0200,ขอนแก่น,เปือยน้อย,วังม่วง
40,11,0300,ขอนแก่น,เปือยน้อย,ขามป้อม
40,11,0400,ขอนแก่น,เปือยน้อย,สระแก้ว
40,12,0100,ขอนแก่น,พล,เมืองพล
40,12,0300,ขอนแก่น,พล,โจดหนองแก
40,12,0400,ขอนแก่น,พล,เก่างิ้ว
40,12,0500,ขอนแก่น,พล,หนองมะเขือ
40,12,0600,ขอนแก่น,พล,หนองแวงโสกพระ
40,12,0700,ขอนแก่น,พล,เพ็กใหญ่
40,12,0800,ขอนแก่น,พล,โคกสง่า
40,12,0900,ขอนแก่น,พล,หนองแวงนางเบ้า
40,12,1000,ขอนแก่น,พล,ลอมคอม
40,12,1100,ขอนแก่น,พล,โนนข่า
40,12,1200,ขอนแก่น,พล,โสกนกเต็น
40,12,1300,ขอนแก่น,พล,หัวทุ่ง
40,13,0100,ขอนแก่น,แวงใหญ่,คอนฉิม
40,13,0200,ขอนแก่น,แวงใหญ่,ใหม่นาเพียง
40,13,0300,ขอนแก่น,แวงใหญ่,โนนทอง
40,13,0400,ขอนแก่น,แวงใหญ่,แวงใหญ่
40,13,0500,ขอนแก่น,แวงใหญ่,โนนสะอาด
40,14,0100,ขอนแก่น,แวงน้อย,แวงน้อย
40,14,0200,ขอนแก่น,แวงน้อย,ก้านเหลือง
40,14,0300,ขอนแก่น,แวงน้อย,ท่านางแนว
40,14,0400,ขอนแก่น,แวงน้อย,ละหานนา
40,14,0500,ขอนแก่น,แวงน้อย,ท่าวัด
40,14,0600,ขอนแก่น,แวงน้อย,ทางขวาง
40,15,0100,ขอนแก่น,หนองสองห้อง,หนองสองห้อง
40,15,0200,ขอนแก่น,หนองสองห้อง,คึมชาด
40,15,0300,ขอนแก่น,หนองสองห้อง,โนนธาตุ
40,15,0400,ขอนแก่น,หนองสองห้อง,ตะกั่วป่า
40,15,0500,ขอนแก่น,หนองสองห้อง,สำโรง
40,15,0600,ขอนแก่น,หนองสองห้อง,หนองเม็ก
40,15,0700,ขอนแก่น,หนองสองห้อง,ดอนดู่
40,15,0800,ขอนแก่น,หนองสองห้อง,ดงเค็ง
40,15,0900,ขอนแก่น,หนองสองห้อง,หันโจด
40,15,1000,ขอนแก่น,หนองสองห้อง,ดอนดั่ง
40,15,1100,ขอนแก่น,หนองสองห้อง,วังหิน
40,15,1200,ขอนแก่น,หนองสองห้อง,หนองไผ่ล้อม
40,16,0100,ขอนแก่น,ภูเวียง,บ้านเรือ
40,16,0200,ขอนแก่น,ภูเวียง,ในเมือง
40,16,0400,ขอนแก่น,ภูเวียง,หว้าทอง
40,16,0500,ขอนแก่น,ภูเวียง,กุดขอนแก่น
40,16,0600,ขอนแก่น,ภูเวียง,นาชุมแสง
40,16,0700,ขอนแก่น,ภูเวียง,นาหว้า
40,16,0800,ขอนแก่น,ภูเวียง,เขาน้อย
40,16,1000,ขอนแก่น,ภูเวียง,หนองกุงธนสาร
40,16,1200,ขอนแก่น,ภูเวียง,หนองกุงเซิน
40,16,1300,ขอนแก่น,ภูเวียง,สงเปือย
40,16,1400,ขอนแก่น,ภูเวียง,ทุ่งชมพู
40,16,1500,ขอนแก่น,ภูเวียง,เมืองเก่าพัฒนา
40,16,1600,ขอนแก่น,ภูเวียง,ดินดำ
40,16,1700,ขอนแก่น,ภูเวียง,ภูเวียง
40,17,0100,ขอนแก่น,มัญจาคีรี,กุดเค้า
40,17,0200,ขอนแก่น,มัญจาคีรี,สวนหม่อน
40,17,0300,ขอนแก่น,มัญจาคีรี,หนองแปน
40,17,0400,ขอนแก่น,มัญจาคีรี,โพนเพ็ก
40,17,0500,ขอนแก่น,มัญจาคีรี,คำแคน
40,17,0600,ขอนแก่น,มัญจาคีรี,นาข่า
40,17,0700,ขอนแก่น,มัญจาคีรี,นางาม
40,17,1000,ขอนแก่น,มัญจาคีรี,ท่าศาลา
40,18,0100,ขอนแก่น,ชนบท,ชนบท
40,18,0200,ขอนแก่น,ชนบท,กุดเพียขอม
40,18,0300,ขอนแก่น,ชนบท,วังแสง
40,18,0400,ขอนแก่น,ชนบท,ห้วยแก
40,18,0500,ขอนแก่น,ชนบท,บ้านแท่น
40,18,0600,ขอนแก่น,ชนบท,ศรีบุญเรือง
40,18,0700,ขอนแก่น,ชนบท,โนนพะยอม
40,18,0800,ขอนแก่น,ชนบท,ปอแดง
40,19,0100,ขอนแก่น,เขาสวนกวาง,เขาสวนกวาง
40,19,0200,ขอนแก่น,เขาสวนกวาง,ดงเมืองแอม
40,19,0300,ขอนแก่น,เขาสวนกวาง,นางิ้ว
40,19,0400,ขอนแก่น,เขาสวนกวาง,โนนสมบูรณ์
40,19,0500,ขอนแก่น,เขาสวนกวาง,คำม่วง
40,20,0100,ขอนแก่น,ภูผาม่าน,โนนคอม
40,20,0200,ขอนแก่น,ภูผาม่าน,นาฝาย
40,20,0300,ขอนแก่น,ภูผาม่าน,ภูผาม่าน
40,20,0400,ขอนแก่น,ภูผาม่าน,วังสวาบ
40,20,0500,ขอนแก่น,ภูผาม่าน,ห้วยม่วง
40,21,0100,ขอนแก่น,กิ่งอำเภอซำสูง,กระนวน
40,21,0200,ขอนแก่น,กิ่งอำเภอซำสูง,คำแมด
40,21,0300,ขอนแก่น,กิ่งอำเภอซำสูง,บ้านโนน
40,21,0400,ขอนแก่น,กิ่งอำเภอซำสูง,คูคำ
40,21,0500,ขอนแก่น,กิ่งอำเภอซำสูง,ห้วยเตย
40,22,0100,ขอนแก่น,กิ่งอำเภอโคกโพธิ์ไชย,บ้านโคก
40,22,0200,ขอนแก่น,กิ่งอำเภอโคกโพธิ์ไชย,โพธิ์ไชย
40,22,0300,ขอนแก่น,กิ่งอำเภอโคกโพธิ์ไชย,ซับสมบูรณ์
40,22,0400,ขอนแก่น,กิ่งอำเภอโคกโพธิ์ไชย,นาแพง
40,23,0100,ขอนแก่น,กิ่งอำเภอหนองนาคำ,กุดธาตุ
40,23,0200,ขอนแก่น,กิ่งอำเภอหนองนาคำ,บ้านโคก
40,23,0300,ขอนแก่น,กิ่งอำเภอหนองนาคำ,ขนวน
40,24,0100,ขอนแก่น,กิ่งอำเภอบ้านแฮด,บ้านแฮด
40,24,0200,ขอนแก่น,กิ่งอำเภอบ้านแฮด,โคกสำราญ
40,24,0300,ขอนแก่น,กิ่งอำเภอบ้านแฮด,โนนสมบูรณ์
40,24,0400,ขอนแก่น,กิ่งอำเภอบ้านแฮด,หนองแซง
40,25,0100,ขอนแก่น,กิ่งอำเภอโนนศิลา,โนนศิลา
40,25,0200,ขอนแก่น,กิ่งอำเภอโนนศิลา,หนองปลาหมอ
40,25,0300,ขอนแก่น,กิ่งอำเภอโนนศิลา,บ้านหัน
40,25,0400,ขอนแก่น,กิ่งอำเภอโนนศิลา,เปือยใหญ่
40,25,0500,ขอนแก่น,กิ่งอำเภอโนนศิลา,โนนแดง
40,26,0100,ขอนแก่น,กิ่งอำเภอเวียงเก่า,เขาน้อย
40,29,0100,ขอนแก่น,เวียงเก่า,ในเมือง
40,29,0200,ขอนแก่น,เวียงเก่า,เมืองเก่าพัฒนา
40,29,0300,ขอนแก่น,เวียงเก่า,เขาน้อย
41,01,0100,อุดรธานี,เมืองอุดรธานี,หมากแข้ง
41,01,0200,อุดรธานี,เมืองอุดรธานี,นิคมสงเคราะห์
41,01,0300,อุดรธานี,เมืองอุดรธานี,บ้านขาว
41,01,0400,อุดรธานี,เมืองอุดรธานี,หนองบัว
41,01,0500,อุดรธานี,เมืองอุดรธานี,บ้านตาด
41,01,0600,อุดรธานี,เมืองอุดรธานี,โนนสูง
41,01,0700,อุดรธานี,เมืองอุดรธานี,หมูม่น
41,01,0800,อุดรธานี,เมืองอุดรธานี,เชียงยืน
41,01,0900,อุดรธานี,เมืองอุดรธานี,หนองนาคำ
41,01,1000,อุดรธานี,เมืองอุดรธานี,กุดสระ
41,01,1100,อุดรธานี,เมืองอุดรธานี,นาดี
41,01,1200,อุดรธานี,เมืองอุดรธานี,บ้านเลื่อม
41,01,1300,อุดรธานี,เมืองอุดรธานี,เชียงพิณ
41,01,1400,อุดรธานี,เมืองอุดรธานี,สามพร้าว
41,01,1500,อุดรธานี,เมืองอุดรธานี,หนองไฮ
41,01,1600,อุดรธานี,เมืองอุดรธานี,นาข่า
41,01,1700,อุดรธานี,เมืองอุดรธานี,บ้านจั่น
41,01,1800,อุดรธานี,เมืองอุดรธานี,หนองขอนกว้าง
41,01,1900,อุดรธานี,เมืองอุดรธานี,โคกสะอาด
41,01,2000,อุดรธานี,เมืองอุดรธานี,นากว้าง
41,01,2100,อุดรธานี,เมืองอุดรธานี,หนองไผ่
41,02,0100,อุดรธานี,กุดจับ,กุดจับ
41,02,0200,อุดรธานี,กุดจับ,ปะโค
41,02,0300,อุดรธานี,กุดจับ,ขอนยูง
41,02,0400,อุดรธานี,กุดจับ,เชียงเพ็ง
41,02,0500,อุดรธานี,กุดจับ,สร้างก่อ
41,02,0600,อุดรธานี,กุดจับ,เมืองเพีย
41,02,0700,อุดรธานี,กุดจับ,ตาลเลียน
41,03,0100,อุดรธานี,หนองวัวซอ,หมากหญ้า
41,03,0200,อุดรธานี,หนองวัวซอ,หนองอ้อ
41,03,0300,อุดรธานี,หนองวัวซอ,อูบมุง
41,03,0400,อุดรธานี,หนองวัวซอ,กุดหมากไฟ
41,03,0500,อุดรธานี,หนองวัวซอ,น้ำพ่น
41,03,0600,อุดรธานี,หนองวัวซอ,หนองบัวบาน
41,03,0700,อุดรธานี,หนองวัวซอ,โนนหวาย
41,03,0800,อุดรธานี,หนองวัวซอ,หนองวัวซอ
41,04,0100,อุดรธานี,กุมภวาปี,ตูมใต้
41,04,0200,อุดรธานี,กุมภวาปี,พันดอน
41,04,0300,อุดรธานี,กุมภวาปี,เวียงคำ
41,04,0400,อุดรธานี,กุมภวาปี,แชแล
41,04,0600,อุดรธานี,กุมภวาปี,เชียงแหว
41,04,0700,อุดรธานี,กุมภวาปี,ห้วยเกิ้ง
41,04,0900,อุดรธานี,กุมภวาปี,เสอเพลอ
41,04,1000,อุดรธานี,กุมภวาปี,สีออ
41,04,1100,อุดรธานี,กุมภวาปี,ปะโค
41,04,1300,อุดรธานี,กุมภวาปี,ผาสุก
41,04,1400,อุดรธานี,กุมภวาปี,ท่าลี่
41,04,1500,อุดรธานี,กุมภวาปี,กุมภวาปี
41,04,1600,อุดรธานี,กุมภวาปี,หนองหว้า
41,05,0100,อุดรธานี,โนนสะอาด,โนนสะอาด
41,05,0200,อุดรธานี,โนนสะอาด,บุ่งแก้ว
41,05,0300,อุดรธานี,โนนสะอาด,โพธิ์ศรีสำราญ
41,05,0400,อุดรธานี,โนนสะอาด,ทมนางาม
41,05,0500,อุดรธานี,โนนสะอาด,หนองกุงศรี
41,05,0600,อุดรธานี,โนนสะอาด,โคกกลาง
41,06,0100,อุดรธานี,หนองหาน,หนองหาน
41,06,0200,อุดรธานี,หนองหาน,หนองเม็ก
41,06,0500,อุดรธานี,หนองหาน,พังงู
41,06,0600,อุดรธานี,หนองหาน,สะแบง
41,06,0700,อุดรธานี,หนองหาน,สร้อยพร้าว
41,06,0900,อุดรธานี,หนองหาน,บ้านเชียง
41,06,1000,อุดรธานี,หนองหาน,บ้านยา
41,06,1100,อุดรธานี,หนองหาน,โพนงาม
41,06,1200,อุดรธานี,หนองหาน,ผักตบ
41,06,1400,อุดรธานี,หนองหาน,หนองไผ่
41,06,1700,อุดรธานี,หนองหาน,ดอนหายโศก
41,06,1800,อุดรธานี,หนองหาน,หนองสระปลา
41,07,0100,อุดรธานี,ทุ่งฝน,ทุ่งฝน
41,07,0200,อุดรธานี,ทุ่งฝน,ทุ่งใหญ่
41,07,0300,อุดรธานี,ทุ่งฝน,นาชุมแสง
41,07,0400,อุดรธานี,ทุ่งฝน,นาทม
41,08,0100,อุดรธานี,ไชยวาน,ไชยวาน
41,08,0200,อุดรธานี,ไชยวาน,หนองหลัก
41,08,0300,อุดรธานี,ไชยวาน,คำเลาะ
41,08,0400,อุดรธานี,ไชยวาน,โพนสูง
41,09,0100,อุดรธานี,ศรีธาตุ,ศรีธาตุ
41,09,0200,อุดรธานี,ศรีธาตุ,จำปี
41,09,0300,อุดรธานี,ศรีธาตุ,บ้านโปร่ง
41,09,0400,อุดรธานี,ศรีธาตุ,หัวนาคำ
41,09,0500,อุดรธานี,ศรีธาตุ,หนองนกเขียน
41,09,0600,อุดรธานี,ศรีธาตุ,นายูง
41,09,0700,อุดรธานี,ศรีธาตุ,ตาดทอง
41,10,0100,อุดรธานี,วังสามหมอ,หนองกุงทับม้า
41,10,0200,อุดรธานี,วังสามหมอ,หนองหญ้าไซ
41,10,0300,อุดรธานี,วังสามหมอ,บะยาว
41,10,0400,อุดรธานี,วังสามหมอ,ผาสุก
41,10,0500,อุดรธานี,วังสามหมอ,คำโคกสูง
41,10,0600,อุดรธานี,วังสามหมอ,วังสามหมอ
41,11,0100,อุดรธานี,บ้านดุง,ศรีสุทโธ
41,11,0200,อุดรธานี,บ้านดุง,บ้านดุง
41,11,0300,อุดรธานี,บ้านดุง,ดงเย็น
41,11,0400,อุดรธานี,บ้านดุง,โพนสูง
41,11,0500,อุดรธานี,บ้านดุง,อ้อมกอ
41,11,0600,อุดรธานี,บ้านดุง,บ้านจันทน์
41,11,0700,อุดรธานี,บ้านดุง,บ้านชัย
41,11,0800,อุดรธานี,บ้านดุง,นาไหม
41,11,0900,อุดรธานี,บ้านดุง,ถ่อนนาลับ
41,11,1000,อุดรธานี,บ้านดุง,วังทอง
41,11,1100,อุดรธานี,บ้านดุง,บ้านม่วง
41,11,1200,อุดรธานี,บ้านดุง,บ้านตาด
41,11,1300,อุดรธานี,บ้านดุง,นาคำ
41,17,0100,อุดรธานี,บ้านผือ,บ้านผือ
41,17,0200,อุดรธานี,บ้านผือ,หายโศก
41,17,0300,อุดรธานี,บ้านผือ,เขือน้ำ
41,17,0400,อุดรธานี,บ้านผือ,คำบง
41,17,0500,อุดรธานี,บ้านผือ,โนนทอง
41,17,0600,อุดรธานี,บ้านผือ,ข้าวสาร
41,17,0700,อุดรธานี,บ้านผือ,จำปาโมง
41,17,0800,อุดรธานี,บ้านผือ,กลางใหญ่
41,17,0900,อุดรธานี,บ้านผือ,เมืองพาน
41,17,1000,อุดรธานี,บ้านผือ,คำด้วง
41,17,1100,อุดรธานี,บ้านผือ,หนองหัวคู
41,17,1200,อุดรธานี,บ้านผือ,บ้านค้อ
41,17,1300,อุดรธานี,บ้านผือ,หนองแวง
41,18,0100,อุดรธานี,น้ำโสม,นางัว
41,18,0200,อุดรธานี,น้ำโสม,น้ำโสม
41,18,0500,อุดรธานี,น้ำโสม,หนองแวง
41,18,0600,อุดรธานี,น้ำโสม,บ้านหยวก
41,18,0700,อุดรธานี,น้ำโสม,โสมเยี่ยม
41,18,1000,อุดรธานี,น้ำโสม,ศรีสำราญ
41,18,1200,อุดรธานี,น้ำโสม,สามัคคี
41,19,0100,อุดรธานี,เพ็ญ,เพ็ญ
41,19,0200,อุดรธานี,เพ็ญ,บ้านธาตุ
41,19,0300,อุดรธานี,เพ็ญ,นาพู่
41,19,0400,อุดรธานี,เพ็ญ,เชียงหวาง
41,19,0500,อุดรธานี,เพ็ญ,สุมเส้า
41,19,0600,อุดรธานี,เพ็ญ,นาบัว
41,19,0700,อุดรธานี,เพ็ญ,บ้านเหล่า
41,19,0800,อุดรธานี,เพ็ญ,จอมศรี
41,19,0900,อุดรธานี,เพ็ญ,เตาไห
41,19,1000,อุดรธานี,เพ็ญ,โคกกลาง
41,19,1100,อุดรธานี,เพ็ญ,สร้างแป้น
41,20,0100,อุดรธานี,สร้างคอม,สร้างคอม
41,20,0200,อุดรธานี,สร้างคอม,เชียงดา
41,20,0300,อุดรธานี,สร้างคอม,บ้านยวด
41,20,0400,อุดรธานี,สร้างคอม,บ้านโคก
41,20,0500,อุดรธานี,สร้างคอม,นาสะอาด
41,20,0600,อุดรธานี,สร้างคอม,บ้านหินโงม
41,21,0100,อุดรธานี,หนองแสง,หนองแสง
41,21,0200,อุดรธานี,หนองแสง,แสงสว่าง
41,21,0300,อุดรธานี,หนองแสง,นาดี
41,21,0400,อุดรธานี,หนองแสง,ทับกุง
41,22,0100,อุดรธานี,นายูง,นายูง
41,22,0200,อุดรธานี,นายูง,บ้านก้อง
41,22,0300,อุดรธานี,นายูง,นาแค
41,22,0400,อุดรธานี,นายูง,โนนทอง
41,23,0100,อุดรธานี,พิบูลย์รักษ์,บ้านแดง
41,23,0200,อุดรธานี,พิบูลย์รักษ์,นาทราย
41,23,0300,อุดรธานี,พิบูลย์รักษ์,ดอนกลอย
41,24,0100,อุดรธานี,กิ่งอำเภอกู่แก้ว,บ้านจีต
41,24,0200,อุดรธานี,กิ่งอำเภอกู่แก้ว,โนนทองอินทร์
41,24,0300,อุดรธานี,กิ่งอำเภอกู่แก้ว,ค้อใหญ่
41,24,0400,อุดรธานี,กิ่งอำเภอกู่แก้ว,คอนสาย
41,25,0100,อุดรธานี,กิ่งอำเภอประจักษ์ศิลปาคม,นาม่วง
41,25,0200,อุดรธานี,กิ่งอำเภอประจักษ์ศิลปาคม,ห้วยสามพาด
41,25,0300,อุดรธานี,กิ่งอำเภอประจักษ์ศิลปาคม,อุ่มจาน
42,01,0100,เลย,เมืองเลย,กุดป่อง
42,01,0200,เลย,เมืองเลย,เมือง
42,01,0300,เลย,เมืองเลย,นาอ้อ
42,01,0400,เลย,เมืองเลย,กกดู่
42,01,0500,เลย,เมืองเลย,น้ำหมาน
42,01,0600,เลย,เมืองเลย,เสี้ยว
42,01,0700,เลย,เมืองเลย,นาอาน
42,01,0800,เลย,เมืองเลย,นาโป่ง
42,01,0900,เลย,เมืองเลย,นาดินดำ
42,01,1000,เลย,เมืองเลย,น้ำสวย
42,01,1100,เลย,เมืองเลย,ชัยพฤกษ์
42,01,1200,เลย,เมืองเลย,นาแขม
42,01,1300,เลย,เมืองเลย,ศรีสองรัก
42,01,1400,เลย,เมืองเลย,กกทอง
42,02,0100,เลย,นาด้วง,นาด้วง
42,02,0200,เลย,นาด้วง,นาดอกคำ
42,02,0300,เลย,นาด้วง,ท่าสะอาด
42,02,0400,เลย,นาด้วง,ท่าสวรรค์
42,03,0100,เลย,เชียงคาน,เชียงคาน
42,03,0200,เลย,เชียงคาน,ธาตุ
42,03,0300,เลย,เชียงคาน,นาซ่าว
42,03,0400,เลย,เชียงคาน,เขาแก้ว
42,03,0500,เลย,เชียงคาน,ปากตม
42,03,0600,เลย,เชียงคาน,บุฮม
42,03,0700,เลย,เชียงคาน,จอมศรี
42,03,0800,เลย,เชียงคาน,หาดทรายขาว
42,04,0100,เลย,ปากชม,ปากชม
42,04,0200,เลย,ปากชม,เชียงกลม
42,04,0300,เลย,ปากชม,หาดคัมภีร์
42,04,0400,เลย,ปากชม,ห้วยบ่อซืน
42,04,0500,เลย,ปากชม,ห้วยพิชัย
42,04,0600,เลย,ปากชม,ชมเจริญ
42,05,0100,เลย,ด่านซ้าย,ด่านซ้าย
42,05,0200,เลย,ด่านซ้าย,ปากหมัน
42,05,0300,เลย,ด่านซ้าย,นาดี
42,05,0400,เลย,ด่านซ้าย,โคกงาม
42,05,0500,เลย,ด่านซ้าย,โพนสูง
42,05,0600,เลย,ด่านซ้าย,อิปุ่ม
42,05,0700,เลย,ด่านซ้าย,กกสะทอน
42,05,0800,เลย,ด่านซ้าย,โป่ง
42,05,0900,เลย,ด่านซ้าย,วังยาว
42,05,1000,เลย,ด่านซ้าย,นาหอ
42,06,0100,เลย,นาแห้ว,นาแห้ว
42,06,0200,เลย,นาแห้ว,แสงภา
42,06,0300,เลย,นาแห้ว,นาพึง
42,06,0400,เลย,นาแห้ว,นามาลา
42,06,0500,เลย,นาแห้ว,เหล่ากอหก
42,07,0100,เลย,ภูเรือ,หนองบัว
42,07,0200,เลย,ภูเรือ,ท่าศาลา
42,07,0300,เลย,ภูเรือ,ร่องจิก
42,07,0400,เลย,ภูเรือ,ปลาบ่า
42,07,0500,เลย,ภูเรือ,ลาดค่าง
42,07,0600,เลย,ภูเรือ,สานตม
42,08,0100,เลย,ท่าลี่,ท่าลี่
42,08,0200,เลย,ท่าลี่,หนองผือ
42,08,0300,เลย,ท่าลี่,อาฮี
42,08,0400,เลย,ท่าลี่,น้ำแคม
42,08,0500,เลย,ท่าลี่,โคกใหญ่
42,08,0600,เลย,ท่าลี่,น้ำทูน
42,09,0100,เลย,วังสะพุง,วังสะพุง
42,09,0200,เลย,วังสะพุง,ทรายขาว
42,09,0300,เลย,วังสะพุง,หนองหญ้าปล้อง
42,09,0400,เลย,วังสะพุง,หนองงิ้ว
42,09,0500,เลย,วังสะพุง,ปากปวน
42,09,0600,เลย,วังสะพุง,ผาน้อย
42,09,1000,เลย,วังสะพุง,ผาบิ้ง
42,09,1100,เลย,วังสะพุง,เขาหลวง
42,09,1200,เลย,วังสะพุง,โคกขมิ้น
42,09,1300,เลย,วังสะพุง,ศรีสงคราม
42,10,0100,เลย,ภูกระดึง,ศรีฐาน
42,10,0500,เลย,ภูกระดึง,ผานกเค้า
42,10,0700,เลย,ภูกระดึง,ภูกระดึง
42,10,1000,เลย,ภูกระดึง,ห้วยส้ม
42,11,0100,เลย,ภูหลวง,ภูหอ
42,11,0200,เลย,ภูหลวง,หนองคัน
42,11,0400,เลย,ภูหลวง,ห้วยสีเสียด
42,11,0500,เลย,ภูหลวง,เลยวังไสย์
42,11,0600,เลย,ภูหลวง,แก่งศรีภูมิ
42,12,0100,เลย,ผาขาว,ผาขาว
42,12,0200,เลย,ผาขาว,ท่าช้างคล้อง
42,12,0300,เลย,ผาขาว,โนนปอแดง
42,12,0400,เลย,ผาขาว,โนนป่าซาง
42,12,0500,เลย,ผาขาว,บ้านเพิ่ม
